af,ip_src,ip_dest,asn_src,asn_dest,timestamp,rtt_min
6,2001:468:c00:10::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,10886,197540,1602024453,92.692333
6,2001:500:110::221,2a03:4000:27:579:184b:5fff:fe50:3ee3,10745,197540,1602024533,93.949256
6,2400:8800:5f07:3::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,3491,197540,1602024524,88.616822
6,2001:550:102:ff::c0a,2a03:4000:27:579:184b:5fff:fe50:3ee3,16409,197540,1602024528,94.592454
6,2620:0:2830:203::157,2a03:4000:27:579:184b:5fff:fe50:3ee3,16876,197540,1602024711,93.344386
6,2001:468:c00:10::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,10886,197540,1602024693,92.663861
6,2001:500:110::221,2a03:4000:27:579:184b:5fff:fe50:3ee3,10745,197540,1602024765,94.022894
6,2400:8800:5f07:3::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,3491,197540,1602024769,88.523557
6,2001:550:102:ff::c0a,2a03:4000:27:579:184b:5fff:fe50:3ee3,16409,197540,1602024772,94.591906
6,2620:0:2830:203::157,2a03:4000:27:579:184b:5fff:fe50:3ee3,16876,197540,1602024941,93.54345
6,2001:468:c00:10::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,10886,197540,1602024938,92.656521
6,2001:500:110::221,2a03:4000:27:579:184b:5fff:fe50:3ee3,10745,197540,1602025006,93.926297
6,2400:8800:5f07:3::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,3491,197540,1602025013,88.616982
6,2001:550:102:ff::c0a,2a03:4000:27:579:184b:5fff:fe50:3ee3,16409,197540,1602025000,94.483405
6,2620:0:2830:203::157,2a03:4000:27:579:184b:5fff:fe50:3ee3,16876,197540,1602025193,93.636819
6,2001:468:c00:10::2,2a03:4000:27:579:184b:5fff:fe50:3ee3,10886,197540,1602025171,92.355528
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602021727,
6,2001:470:8:619:ee08:6bff:fe73:304e,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602021745,95.60355
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602021963,
6,2001:470:8:619:ee08:6bff:fe73:304e,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602021982,95.53214
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602022200,
6,2001:470:8:619:ee08:6bff:fe73:304e,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602022219,95.238205
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602022434,
6,2001:470:8:619:ee08:6bff:fe73:304e,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602022463,95.09703
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602022674,
6,2001:470:8:619:ee08:6bff:fe73:304e,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602022704,95.743825
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602022915,
6,2001:470:8:619:ee08:6bff:fe73:304e,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602022937,95.120865
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602023161,
6,2001:470:8:619:ee08:6bff:fe73:304e,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602023173,95.60048
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602023396,
6,2001:470:8:619:ee08:6bff:fe73:304e,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602023414,96.30053
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602023641,
6,2001:470:8:619:ee08:6bff:fe73:304e,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602023663,95.493895
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602023883,
6,2001:470:8:619:ee08:6bff:fe73:304e,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602023895,95.37532
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602024116,
6,2001:470:8:619:ee08:6bff:fe73:304e,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602024141,95.08241
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602024366,
6,2001:470:8:619:ee08:6bff:fe73:304e,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602024382,95.24788
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602024604,
6,2001:470:8:619:ee08:6bff:fe73:304e,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602024621,95.09125
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602024846,
6,2001:470:8:619:ee08:6bff:fe73:304e,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602024861,95.06024
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602025077,
6,2001:470:8:619:ee08:6bff:fe73:304e,2a03:4000:27:579:184b:5fff:fe50:3ee3,6939,197540,1602025096,95.461485
6,2620:0:2830:203::157,2a01:4f8:c0c:36f7::1,16876,24940,1602021652,91.093439
6,2001:468:c00:10::2,2a01:4f8:c0c:36f7::1,10886,24940,1602021658,87.755507
6,2400:8800:5f07:3::2,2a01:4f8:c0c:36f7::1,3491,24940,1602021647,92.051916
6,2001:550:102:ff::c0a,2a01:4f8:c0c:36f7::1,16409,24940,1602021643,89.263168
6,2001:500:110::221,2a01:4f8:c0c:36f7::1,10745,24940,1602021668,91.009914
6,2620:0:2830:203::157,2a01:4f8:c0c:36f7::1,16876,24940,1602021894,90.851763
