af,ip_src,ip_dest,asn_src,asn_dest,timestamp,rtt_min
4,192.136.136.221,194.150.191.46,10745,33988,1602042196,91.800866
4,206.196.178.150,194.150.191.46,10886,33988,1602042223,86.758992
4,192.0.46.157,194.150.191.46,16876,33988,1602042367,87.932708
4,63.218.125.154,194.150.191.46,3491,33988,1602042380,86.084616
4,204.9.93.238,194.150.191.46,16409,33988,1602042385,94.778276
4,192.136.136.221,194.150.191.46,10745,33988,1602042439,91.65682
4,206.196.178.150,194.150.191.46,10886,33988,1602042458,86.492868
4,192.0.46.157,194.150.191.46,16876,33988,1602042612,87.948512
4,63.218.125.154,194.150.191.46,3491,33988,1602042620,86.222626
4,204.9.93.238,194.150.191.46,16409,33988,1602042612,94.772575
4,192.136.136.221,194.150.191.46,10745,33988,1602042678,91.6772
4,206.196.178.150,194.150.191.46,10886,33988,1602042705,86.549272
4,192.0.46.157,194.150.191.46,16876,33988,1602042855,87.771379
4,63.218.125.154,194.150.191.46,3491,33988,1602042860,86.086672
4,204.9.93.238,194.150.191.46,16409,33988,1602042855,94.708769
4,192.136.136.221,194.150.191.46,10745,33988,1602042922,91.653721
4,206.196.178.150,194.150.191.46,10886,33988,1602042942,86.443807
4,192.0.46.157,194.150.191.46,16876,33988,1602043095,87.916598
4,63.218.125.154,194.150.191.46,3491,33988,1602043094,86.193596
4,204.9.93.238,194.150.191.46,16409,33988,1602043100,94.65471
4,192.136.136.221,194.150.191.46,10745,33988,1602043156,91.717133
4,206.196.178.150,194.150.191.46,10886,33988,1602043179,86.543372
4,38.142.218.114,194.150.191.46,174,33988,1602039702,100.677595
4,38.142.218.114,194.150.191.46,174,33988,1602039954,100.754525
4,38.142.218.114,194.150.191.46,174,33988,1602040187,100.539595
4,38.142.218.114,194.150.191.46,174,33988,1602040434,100.583315
4,38.142.218.114,194.150.191.46,174,33988,1602040665,100.596595
4,38.142.218.114,194.150.191.46,174,33988,1602040905,100.6397
4,38.142.218.114,194.150.191.46,174,33988,1602041152,100.583475
4,38.142.218.114,194.150.191.46,174,33988,1602041384,100.64034
4,38.142.218.114,194.150.191.46,174,33988,1602041629,100.62161
4,38.142.218.114,194.150.191.46,174,33988,1602041874,100.62585
4,38.142.218.114,194.150.191.46,174,33988,1602042106,100.70704
4,38.142.218.114,194.150.191.46,174,33988,1602042352,100.678795
4,38.142.218.114,194.150.191.46,174,33988,1602042588,100.627305
4,38.142.218.114,194.150.191.46,174,33988,1602042831,100.63259
4,38.142.218.114,194.150.191.46,174,33988,1602043072,100.61666
4,192.0.46.157,88.198.173.54,16876,24940,1602039669,88.345087
4,192.136.136.221,88.198.173.54,10745,24940,1602039681,86.98433
4,63.218.125.154,88.198.173.54,3491,24940,1602039698,87.436918
4,204.9.93.238,88.198.173.54,16409,24940,1602039691,86.334296
4,206.196.178.150,88.198.173.54,10886,24940,1602039724,93.373151
4,192.0.46.157,88.198.173.54,16876,24940,1602039911,88.422506
4,192.136.136.221,88.198.173.54,10745,24940,1602039924,86.844089
4,63.218.125.154,88.198.173.54,3491,24940,1602039927,87.465088
4,204.9.93.238,88.198.173.54,16409,24940,1602039932,86.378686
4,206.196.178.150,88.198.173.54,10886,24940,1602039971,93.451891
4,192.0.46.157,88.198.173.54,16876,24940,1602040159,88.326424
4,192.136.136.221,88.198.173.54,10745,24940,1602040169,86.783691
4,63.218.125.154,88.198.173.54,3491,24940,1602040177,87.415836
4,204.9.93.238,88.198.173.54,16409,24940,1602040178,86.254461
4,206.196.178.150,88.198.173.54,10886,24940,1602040203,93.439252
4,192.0.46.157,88.198.173.54,16876,24940,1602040395,88.356237
4,192.136.136.221,88.198.173.54,10745,24940,1602040410,86.747187
4,63.218.125.154,88.198.173.54,3491,24940,1602040415,87.462363
4,204.9.93.238,88.198.173.54,16409,24940,1602040412,86.329991
4,206.196.178.150,88.198.173.54,10886,24940,1602040447,93.439845
4,192.0.46.157,88.198.173.54,16876,24940,1602040638,88.336884
4,192.136.136.221,88.198.173.54,10745,24940,1602040647,86.786741
4,63.218.125.154,88.198.173.54,3491,24940,1602040659,87.414212
4,204.9.93.238,88.198.173.54,16409,24940,1602040649,86.311576
4,206.196.178.150,88.198.173.54,10886,24940,1602040683,93.429903
4,192.0.46.157,88.198.173.54,16876,24940,1602040871,88.482766
4,192.136.136.221,88.198.173.54,10745,24940,1602040881,86.784426
4,63.218.125.154,88.198.173.54,3491,24940,1602040899,87.518208
4,204.9.93.238,88.198.173.54,16409,24940,1602040900,86.35478
4,206.196.178.150,88.198.173.54,10886,24940,1602040924,93.465691
4,192.0.46.157,88.198.173.54,16876,24940,1602041116,88.472416
4,192.136.136.221,88.198.173.54,10745,24940,1602041130,86.723658
4,63.218.125.154,88.198.173.54,3491,24940,1602041131,87.528798
4,204.9.93.238,88.198.173.54,16409,24940,1602041127,86.307472
4,206.196.178.150,88.198.173.54,10886,24940,1602041172,93.634312
4,192.0.46.157,88.198.173.54,16876,24940,1602041348,88.47793
4,192.136.136.221,88.198.173.54,10745,24940,1602041369,86.735786
4,63.218.125.154,88.198.173.54,3491,24940,1602041379,87.486618
4,204.9.93.238,88.198.173.54,16409,24940,1602041368,86.299796
4,206.196.178.150,88.198.173.54,10886,24940,1602041410,93.388346
4,192.0.46.157,88.198.173.54,16876,24940,1602041593,88.324593
4,192.136.136.221,88.198.173.54,10745,24940,1602041609,86.80216
4,63.218.125.154,88.198.173.54,3491,24940,1602041619,87.478104
4,204.9.93.238,88.198.173.54,16409,24940,1602041619,86.325427
4,206.196.178.150,88.198.173.54,10886,24940,1602041652,93.507373
4,192.0.46.157,88.198.173.54,16876,24940,1602041833,88.243724
4,192.136.136.221,88.198.173.54,10745,24940,1602041850,86.846759
4,63.218.125.154,88.198.173.54,3491,24940,1602041858,87.42345
4,204.9.93.238,88.198.173.54,16409,24940,1602041852,86.271839
4,206.196.178.150,88.198.173.54,10886,24940,1602041886,93.495496
4,192.0.46.157,88.198.173.54,16876,24940,1602042080,88.30683
4,192.136.136.221,88.198.173.54,10745,24940,1602042090,86.740137
4,63.218.125.154,88.198.173.54,3491,24940,1602042091,87.485844
4,204.9.93.238,88.198.173.54,16409,24940,1602042091,86.31362
4,206.196.178.150,88.198.173.54,10886,24940,1602042131,93.399469
4,192.0.46.157,88.198.173.54,16876,24940,1602042311,88.420156
4,192.136.136.221,88.198.173.54,10745,24940,1602042331,86.878113
4,63.218.125.154,88.198.173.54,3491,24940,1602042331,87.471566
4,204.9.93.238,88.198.173.54,16409,24940,1602042333,86.315565
4,206.196.178.150,88.198.173.54,10886,24940,1602042366,93.480661
4,192.0.46.157,88.198.173.54,16876,24940,1602042560,88.305489
4,192.136.136.221,88.198.173.54,10745,24940,1602042564,86.836824
4,63.218.125.154,88.198.173.54,3491,24940,1602042576,87.487804
4,204.9.93.238,88.198.173.54,16409,24940,1602042580,86.472568
4,206.196.178.150,88.198.173.54,10886,24940,1602042615,93.365414
4,192.0.46.157,88.198.173.54,16876,24940,1602042798,88.257214
4,192.136.136.221,88.198.173.54,10745,24940,1602042806,86.696988
4,63.218.125.154,88.198.173.54,3491,24940,1602042817,87.478214
4,204.9.93.238,88.198.173.54,16409,24940,1602042820,86.384388
4,206.196.178.150,88.198.173.54,10886,24940,1602042843,93.483008
4,192.0.46.157,88.198.173.54,16876,24940,1602043039,88.378671
4,192.136.136.221,88.198.173.54,10745,24940,1602043044,86.835204
4,63.218.125.154,88.198.173.54,3491,24940,1602043054,87.444688
4,204.9.93.238,88.198.173.54,16409,24940,1602043056,86.399148
4,206.196.178.150,88.198.173.54,10886,24940,1602043092,93.656325
4,192.0.46.157,185.244.192.10,16876,197540,1602039617,91.44026
4,192.136.136.221,185.244.192.10,10745,197540,1602039645,88.469919
4,206.196.178.150,185.244.192.10,10886,197540,1602039648,93.768683
4,63.218.125.154,185.244.192.10,3491,197540,1602039630,88.61876
4,204.9.93.238,185.244.192.10,16409,197540,1602039634,87.901169
4,192.0.46.157,185.244.192.10,16876,197540,1602039853,91.486794
4,192.136.136.221,185.244.192.10,10745,197540,1602039888,88.361016
4,206.196.178.150,185.244.192.10,10886,197540,1602039879,93.815211
4,63.218.125.154,185.244.192.10,3491,197540,1602039879,88.540949
4,204.9.93.238,185.244.192.10,16409,197540,1602039883,87.634905
4,192.0.46.157,185.244.192.10,16876,197540,1602040093,91.397996
4,192.136.136.221,185.244.192.10,10745,197540,1602040138,88.25049
4,206.196.178.150,185.244.192.10,10886,197540,1602040128,93.764682
4,63.218.125.154,185.244.192.10,3491,197540,1602040113,88.521304
4,204.9.93.238,185.244.192.10,16409,197540,1602040113,87.661019
4,192.0.46.157,185.244.192.10,16876,197540,1602040343,91.314293
4,192.136.136.221,185.244.192.10,10745,197540,1602040371,88.523358
4,206.196.178.150,185.244.192.10,10886,197540,1602040355,93.768697
4,63.218.125.154,185.244.192.10,3491,197540,1602040355,88.582832
4,204.9.93.238,185.244.192.10,16409,197540,1602040351,87.682881
4,192.0.46.157,185.244.192.10,16876,197540,1602040578,91.371171
4,192.136.136.221,185.244.192.10,10745,197540,1602040604,88.299838
4,206.196.178.150,185.244.192.10,10886,197540,1602040608,93.839308
4,63.218.125.154,185.244.192.10,3491,197540,1602040599,88.478244
4,204.9.93.238,185.244.192.10,16409,197540,1602040590,87.773019
4,192.0.46.157,185.244.192.10,16876,197540,1602040814,91.47505
4,192.136.136.221,185.244.192.10,10745,197540,1602040845,88.304433
4,206.196.178.150,185.244.192.10,10886,197540,1602040841,93.830119
4,63.218.125.154,185.244.192.10,3491,197540,1602040838,88.555604
4,204.9.93.238,185.244.192.10,16409,197540,1602040834,87.707727
4,192.0.46.157,185.244.192.10,16876,197540,1602041062,91.406856
4,192.136.136.221,185.244.192.10,10745,197540,1602041088,88.236116
4,206.196.178.150,185.244.192.10,10886,197540,1602041076,93.639946
4,63.218.125.154,185.244.192.10,3491,197540,1602041078,88.499349
4,204.9.93.238,185.244.192.10,16409,197540,1602041079,87.748099
4,192.0.46.157,185.244.192.10,16876,197540,1602041305,91.716933
4,192.136.136.221,185.244.192.10,10745,197540,1602041325,88.204941
4,206.196.178.150,185.244.192.10,10886,197540,1602041322,93.656544
4,63.218.125.154,185.244.192.10,3491,197540,1602041316,88.558976
4,204.9.93.238,185.244.192.10,16409,197540,1602041318,87.692545
4,192.0.46.157,185.244.192.10,16876,197540,1602041544,91.440121
4,192.136.136.221,185.244.192.10,10745,197540,1602041570,88.161133
4,206.196.178.150,185.244.192.10,10886,197540,1602041568,94.165766
4,63.218.125.154,185.244.192.10,3491,197540,1602041554,88.473284
4,204.9.93.238,185.244.192.10,16409,197540,1602041562,87.791048
4,192.0.46.157,185.244.192.10,16876,197540,1602041780,91.44066
4,192.136.136.221,185.244.192.10,10745,197540,1602041813,88.155918
4,206.196.178.150,185.244.192.10,10886,197540,1602041801,93.776685
4,63.218.125.154,185.244.192.10,3491,197540,1602041797,88.467068
4,204.9.93.238,185.244.192.10,16409,197540,1602041790,87.706025
4,192.0.46.157,185.244.192.10,16876,197540,1602042019,91.274852
4,192.136.136.221,185.244.192.10,10745,197540,1602042058,88.225466
4,206.196.178.150,185.244.192.10,10886,197540,1602042044,93.703033
4,63.218.125.154,185.244.192.10,3491,197540,1602042039,88.54487
4,204.9.93.238,185.244.192.10,16409,197540,1602042036,87.601941
4,192.0.46.157,185.244.192.10,16876,197540,1602042255,91.331437
4,192.136.136.221,185.244.192.10,10745,197540,1602042295,88.419501
4,206.196.178.150,185.244.192.10,10886,197540,1602042274,93.783432
4,63.218.125.154,185.244.192.10,3491,197540,1602042281,88.61151
4,204.9.93.238,185.244.192.10,16409,197540,1602042273,87.850459
4,192.0.46.157,185.244.192.10,16876,197540,1602042506,91.327631
4,192.136.136.221,185.244.192.10,10745,197540,1602042528,88.314843
4,206.196.178.150,185.244.192.10,10886,197540,1602042525,93.691175
4,63.218.125.154,185.244.192.10,3491,197540,1602042523,88.477063
4,204.9.93.238,185.244.192.10,16409,197540,1602042511,87.638046
4,192.0.46.157,185.244.192.10,16876,197540,1602042743,91.340936
4,192.136.136.221,185.244.192.10,10745,197540,1602042774,88.330427
4,206.196.178.150,185.244.192.10,10886,197540,1602042768,93.754495
4,63.218.125.154,185.244.192.10,3491,197540,1602042758,88.522592
4,204.9.93.238,185.244.192.10,16409,197540,1602042761,87.554519
4,192.0.46.157,185.244.192.10,16876,197540,1602042973,91.372136
4,192.136.136.221,185.244.192.10,10745,197540,1602043014,88.387576
4,206.196.178.150,185.244.192.10,10886,197540,1602042995,93.874009
4,63.218.125.154,185.244.192.10,3491,197540,1602042993,88.540986
4,204.9.93.238,185.244.192.10,16409,197540,1602042995,87.676361
4,38.142.218.114,185.244.192.10,174,197540,1602039755,95.80309
4,100.36.177.74,185.244.192.10,701,197540,1602039807,96.60327
4,38.142.218.114,185.244.192.10,174,197540,1602040001,95.81205
4,100.36.177.74,185.244.192.10,701,197540,1602040047,96.154805
4,38.142.218.114,185.244.192.10,174,197540,1602040242,95.673305
4,100.36.177.74,185.244.192.10,701,197540,1602040279,96.059025
4,38.142.218.114,185.244.192.10,174,197540,1602040473,95.76444
4,100.36.177.74,185.244.192.10,701,197540,1602040519,95.929875
4,38.142.218.114,185.244.192.10,174,197540,1602040715,95.801375
4,100.36.177.74,185.244.192.10,701,197540,1602040762,96.165605
4,38.142.218.114,185.244.192.10,174,197540,1602040954,95.82428
4,100.36.177.74,185.244.192.10,701,197540,1602041011,95.93256
4,38.142.218.114,185.244.192.10,174,197540,1602041193,95.784475
4,100.36.177.74,185.244.192.10,701,197540,1602041239,96.33748
4,38.142.218.114,185.244.192.10,174,197540,1602041435,95.752395
4,100.36.177.74,185.244.192.10,701,197540,1602041479,95.855375
4,38.142.218.114,185.244.192.10,174,197540,1602041671,95.7304
4,100.36.177.74,185.244.192.10,701,197540,1602041719,95.850495
4,38.142.218.114,185.244.192.10,174,197540,1602041918,95.833135
4,100.36.177.74,185.244.192.10,701,197540,1602041962,96.09766
4,38.142.218.114,185.244.192.10,174,197540,1602042159,95.73256
4,100.36.177.74,185.244.192.10,701,197540,1602042201,96.300795
4,38.142.218.114,185.244.192.10,174,197540,1602042389,95.786625
4,100.36.177.74,185.244.192.10,701,197540,1602042448,95.93304
4,38.142.218.114,185.244.192.10,174,197540,1602042638,95.685975
4,100.36.177.74,185.244.192.10,701,197540,1602042685,95.934175
4,38.142.218.114,185.244.192.10,174,197540,1602042870,95.8391
4,100.36.177.74,185.244.192.10,701,197540,1602042930,96.25757
4,38.142.218.114,185.244.192.10,174,197540,1602043114,95.849725
4,100.36.177.74,185.244.192.10,701,197540,1602043161,96.59585
4,206.196.178.150,78.47.56.73,10886,24940,1602039606,93.501794
4,63.218.125.154,78.47.56.73,3491,24940,1602039635,87.477502
4,204.9.93.238,78.47.56.73,16409,24940,1602039641,86.379839
4,192.0.46.157,78.47.56.73,16876,24940,1602039808,88.499755
4,192.136.136.221,78.47.56.73,10745,24940,1602039813,87.069868
4,206.196.178.150,78.47.56.73,10886,24940,1602039850,93.631414
4,63.218.125.154,78.47.56.73,3491,24940,1602039877,87.580074
4,204.9.93.238,78.47.56.73,16409,24940,1602039872,86.532451
4,192.0.46.157,78.47.56.73,16876,24940,1602040047,88.430676
4,192.136.136.221,78.47.56.73,10745,24940,1602040059,86.756271
4,206.196.178.150,78.47.56.73,10886,24940,1602040098,93.555544
4,63.218.125.154,78.47.56.73,3491,24940,1602040112,87.576066
4,204.9.93.238,78.47.56.73,16409,24940,1602040119,86.445307
4,192.0.46.157,78.47.56.73,16876,24940,1602040289,88.493246
4,192.136.136.221,78.47.56.73,10745,24940,1602040297,86.884827
4,206.196.178.150,78.47.56.73,10886,24940,1602040327,93.577438
4,63.218.125.154,78.47.56.73,3491,24940,1602040363,87.655186
4,204.9.93.238,78.47.56.73,16409,24940,1602040361,86.430783
4,192.0.46.157,78.47.56.73,16876,24940,1602040530,88.485316
4,192.136.136.221,78.47.56.73,10745,24940,1602040532,86.905746
4,206.196.178.150,78.47.56.73,10886,24940,1602040570,93.519721
4,63.218.125.154,78.47.56.73,3491,24940,1602040601,87.555132
4,204.9.93.238,78.47.56.73,16409,24940,1602040604,86.429203
4,192.0.46.157,78.47.56.73,16876,24940,1602040780,88.369929
4,192.136.136.221,78.47.56.73,10745,24940,1602040778,86.866564
4,206.196.178.150,78.47.56.73,10886,24940,1602040810,93.552557
4,63.218.125.154,78.47.56.73,3491,24940,1602040842,87.720024
4,204.9.93.238,78.47.56.73,16409,24940,1602040842,86.430422
4,192.0.46.157,78.47.56.73,16876,24940,1602041008,88.357058
4,192.136.136.221,78.47.56.73,10745,24940,1602041011,86.841334
4,206.196.178.150,78.47.56.73,10886,24940,1602041046,93.445745
4,63.218.125.154,78.47.56.73,3491,24940,1602041078,87.566183
4,204.9.93.238,78.47.56.73,16409,24940,1602041084,86.407107
4,192.0.46.157,78.47.56.73,16876,24940,1602041248,88.766688
4,192.136.136.221,78.47.56.73,10745,24940,1602041263,86.919377
4,206.196.178.150,78.47.56.73,10886,24940,1602041285,93.509485
4,63.218.125.154,78.47.56.73,3491,24940,1602041324,87.45988
4,204.9.93.238,78.47.56.73,16409,24940,1602041311,86.401838
4,192.0.46.157,78.47.56.73,16876,24940,1602041496,88.426602
4,192.136.136.221,78.47.56.73,10745,24940,1602041500,86.978431
4,206.196.178.150,78.47.56.73,10886,24940,1602041533,93.474475
4,63.218.125.154,78.47.56.73,3491,24940,1602041550,87.480292
4,204.9.93.238,78.47.56.73,16409,24940,1602041557,86.335214
4,192.0.46.157,78.47.56.73,16876,24940,1602041730,88.441167
4,192.136.136.221,78.47.56.73,10745,24940,1602041731,86.888828
4,206.196.178.150,78.47.56.73,10886,24940,1602041778,93.310106
4,63.218.125.154,78.47.56.73,3491,24940,1602041797,87.492334
4,204.9.93.238,78.47.56.73,16409,24940,1602041793,86.376672
4,192.0.46.157,78.47.56.73,16876,24940,1602041975,88.372753
4,192.136.136.221,78.47.56.73,10745,24940,1602041981,86.907793
4,206.196.178.150,78.47.56.73,10886,24940,1602042014,93.490992
4,63.218.125.154,78.47.56.73,3491,24940,1602042035,87.490128
4,204.9.93.238,78.47.56.73,16409,24940,1602042031,86.297288
4,192.0.46.157,78.47.56.73,16876,24940,1602042220,88.579655
4,192.136.136.221,78.47.56.73,10745,24940,1602042219,86.798632
4,206.196.178.150,78.47.56.73,10886,24940,1602042252,93.559395
4,63.218.125.154,78.47.56.73,3491,24940,1602042274,87.611812
4,204.9.93.238,78.47.56.73,16409,24940,1602042275,86.383455
4,192.0.46.157,78.47.56.73,16876,24940,1602042460,88.443171
4,192.136.136.221,78.47.56.73,10745,24940,1602042459,86.869579
4,206.196.178.150,78.47.56.73,10886,24940,1602042496,93.477128
4,63.218.125.154,78.47.56.73,3491,24940,1602042522,87.546602
4,204.9.93.238,78.47.56.73,16409,24940,1602042523,86.33764
4,192.0.46.157,78.47.56.73,16876,24940,1602042690,88.516876
4,192.136.136.221,78.47.56.73,10745,24940,1602042693,86.954401
4,206.196.178.150,78.47.56.73,10886,24940,1602042739,93.713052
4,63.218.125.154,78.47.56.73,3491,24940,1602042764,87.424154
4,204.9.93.238,78.47.56.73,16409,24940,1602042758,86.506152
4,192.0.46.157,78.47.56.73,16876,24940,1602042929,88.407982
4,192.136.136.221,78.47.56.73,10745,24940,1602042941,86.758882
4,206.196.178.150,78.47.56.73,10886,24940,1602042965,93.547628
4,63.218.125.154,78.47.56.73,3491,24940,1602042990,87.596338
4,204.9.93.238,78.47.56.73,16409,24940,1602043003,86.452224
4,192.0.46.157,78.47.56.73,16876,24940,1602043172,88.394578
4,192.136.136.221,78.47.56.73,10745,24940,1602043178,86.844634
4,192.0.46.157,45.83.105.192,16876,197540,1602039807,89.471949
4,192.136.136.221,45.83.105.192,10745,197540,1602039800,94.223209
4,206.196.178.150,45.83.105.192,10886,197540,1602039798,93.623657
4,63.218.125.154,45.83.105.192,3491,197540,1602039799,88.587786
4,204.9.93.238,45.83.105.192,16409,197540,1602039801,87.547422
4,192.0.46.157,45.83.105.192,16876,197540,1602040044,89.431015
4,192.136.136.221,45.83.105.192,10745,197540,1602040044,93.884528
4,206.196.178.150,45.83.105.192,10886,197540,1602040040,93.699227
4,63.218.125.154,45.83.105.192,3491,197540,1602040046,88.512078
4,204.9.93.238,45.83.105.192,16409,197540,1602040043,87.548655
4,192.0.46.157,45.83.105.192,16876,197540,1602040278,89.485974
4,192.136.136.221,45.83.105.192,10745,197540,1602040287,93.887418
4,206.196.178.150,45.83.105.192,10886,197540,1602040279,93.559538
4,63.218.125.154,45.83.105.192,3491,197540,1602040289,88.432594
4,204.9.93.238,45.83.105.192,16409,197540,1602040283,87.520398
4,192.0.46.157,45.83.105.192,16876,197540,1602040521,89.469264
4,192.136.136.221,45.83.105.192,10745,197540,1602040531,93.955792
4,206.196.178.150,45.83.105.192,10886,197540,1602040524,93.721387
4,63.218.125.154,45.83.105.192,3491,197540,1602040518,88.524058
4,204.9.93.238,45.83.105.192,16409,197540,1602040519,87.661291
4,192.0.46.157,45.83.105.192,16876,197540,1602040771,89.465634
4,192.136.136.221,45.83.105.192,10745,197540,1602040765,93.933932
4,206.196.178.150,45.83.105.192,10886,197540,1602040763,93.725867
4,63.218.125.154,45.83.105.192,3491,197540,1602040758,88.587383
4,204.9.93.238,45.83.105.192,16409,197540,1602040757,87.571839
4,192.0.46.157,45.83.105.192,16876,197540,1602041002,89.4424
4,192.136.136.221,45.83.105.192,10745,197540,1602041008,93.854889
4,206.196.178.150,45.83.105.192,10886,197540,1602041000,93.505119
4,63.218.125.154,45.83.105.192,3491,197540,1602041004,88.462476
4,204.9.93.238,45.83.105.192,16409,197540,1602041005,87.525189
4,192.0.46.157,45.83.105.192,16876,197540,1602041240,89.77929
4,192.136.136.221,45.83.105.192,10745,197540,1602041242,93.913057
4,206.196.178.150,45.83.105.192,10886,197540,1602041244,93.691993
4,63.218.125.154,45.83.105.192,3491,197540,1602041242,88.463008
4,204.9.93.238,45.83.105.192,16409,197540,1602041248,87.608332
4,192.0.46.157,45.83.105.192,16876,197540,1602041488,89.429725
4,192.136.136.221,45.83.105.192,10745,197540,1602041483,93.911337
4,206.196.178.150,45.83.105.192,10886,197540,1602041486,93.649501
4,63.218.125.154,45.83.105.192,3491,197540,1602041484,88.545904
4,204.9.93.238,45.83.105.192,16409,197540,1602041488,87.527913
4,192.0.46.157,45.83.105.192,16876,197540,1602041727,89.510849
4,192.136.136.221,45.83.105.192,10745,197540,1602041723,93.943346
4,206.196.178.150,45.83.105.192,10886,197540,1602041724,93.611275
4,63.218.125.154,45.83.105.192,3491,197540,1602041730,88.504012
4,204.9.93.238,45.83.105.192,16409,197540,1602041720,87.639368
4,192.0.46.157,45.83.105.192,16876,197540,1602041958,89.432164
4,192.136.136.221,45.83.105.192,10745,197540,1602041971,93.913398
4,206.196.178.150,45.83.105.192,10886,197540,1602041957,93.719664
4,63.218.125.154,45.83.105.192,3491,197540,1602041961,88.474286
4,204.9.93.238,45.83.105.192,16409,197540,1602041961,87.616983
4,192.0.46.157,45.83.105.192,16876,197540,1602042210,89.517878
4,192.136.136.221,45.83.105.192,10745,197540,1602042198,93.783616
4,206.196.178.150,45.83.105.192,10886,197540,1602042200,93.722453
4,63.218.125.154,45.83.105.192,3491,197540,1602042208,88.38537
4,204.9.93.238,45.83.105.192,16409,197540,1602042204,87.572121
4,192.0.46.157,45.83.105.192,16876,197540,1602042441,89.581198
4,192.136.136.221,45.83.105.192,10745,197540,1602042445,93.870163
4,206.196.178.150,45.83.105.192,10886,197540,1602042442,93.655787
4,63.218.125.154,45.83.105.192,3491,197540,1602042443,88.475459
4,204.9.93.238,45.83.105.192,16409,197540,1602042440,87.62408
4,192.0.46.157,45.83.105.192,16876,197540,1602042684,89.504499
4,192.136.136.221,45.83.105.192,10745,197540,1602042677,93.81197
4,206.196.178.150,45.83.105.192,10886,197540,1602042680,93.779284
4,63.218.125.154,45.83.105.192,3491,197540,1602042689,88.463783
4,204.9.93.238,45.83.105.192,16409,197540,1602042689,87.499279
4,192.0.46.157,45.83.105.192,16876,197540,1602042931,89.384401
