af,ip_src,ip_dest,asn_src,asn_dest,timestamp,rtt_min
6,2001:550:102:ff::c0a,2001:67c:14c:12f::46,16409,33988,1602042621,91.428134
6,2620:0:2830:203::157,2001:67c:14c:12f::46,16876,33988,1602042663,95.202739
6,2001:500:110::221,2001:67c:14c:12f::46,10745,33988,1602042706,91.093771
6,2001:468:c00:10::2,2001:67c:14c:12f::46,10886,33988,1602042855,87.985734
6,2400:8800:5f07:3::2,2001:67c:14c:12f::46,3491,33988,1602042853,91.836188
6,2001:550:102:ff::c0a,2001:67c:14c:12f::46,16409,33988,1602042862,91.334285
6,2620:0:2830:203::157,2001:67c:14c:12f::46,16876,33988,1602042914,95.205789
6,2001:500:110::221,2001:67c:14c:12f::46,10745,33988,1602042957,91.033753
6,2001:468:c00:10::2,2001:67c:14c:12f::46,10886,33988,1602043095,87.875142
6,2400:8800:5f07:3::2,2001:67c:14c:12f::46,3491,33988,1602043103,91.859392
6,2001:550:102:ff::c0a,2001:67c:14c:12f::46,16409,33988,1602043093,91.279743
6,2620:0:2830:203::157,2001:67c:14c:12f::46,16876,33988,1602043144,95.289513
6,2001:500:110::221,2001:67c:14c:12f::46,10745,33988,1602043196,91.251676
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2001:67c:14c:12f::46,6939,33988,1602039700,
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2001:67c:14c:12f::46,6939,33988,1602039944,
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2001:67c:14c:12f::46,6939,33988,1602040187,
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2001:67c:14c:12f::46,6939,33988,1602040424,
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2001:67c:14c:12f::46,6939,33988,1602040669,
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2001:67c:14c:12f::46,6939,33988,1602040911,
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2001:67c:14c:12f::46,6939,33988,1602041152,
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2001:67c:14c:12f::46,6939,33988,1602041391,
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2001:67c:14c:12f::46,6939,33988,1602041629,
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2001:67c:14c:12f::46,6939,33988,1602041868,
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2001:67c:14c:12f::46,6939,33988,1602042109,
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2001:67c:14c:12f::46,6939,33988,1602042343,
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2001:67c:14c:12f::46,6939,33988,1602042588,
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2001:67c:14c:12f::46,6939,33988,1602042820,
6,2001:470:e43d:2:ee08:6bff:fe73:4326,2001:67c:14c:12f::46,6939,33988,1602043062,
6,2620:0:2830:203::157,2a01:4f8:de::54,16876,24940,1602039707,89.75192
6,2001:500:110::221,2a01:4f8:de::54,10745,24940,1602039672,91.12675
6,2001:468:c00:10::2,2a01:4f8:de::54,10886,24940,1602039711,87.419883
6,2400:8800:5f07:3::2,2a01:4f8:de::54,3491,24940,1602039702,87.606354
6,2001:550:102:ff::c0a,2a01:4f8:de::54,16409,24940,1602039693,89.936525
6,2620:0:2830:203::157,2a01:4f8:de::54,16876,24940,1602039959,89.662702
6,2001:500:110::221,2a01:4f8:de::54,10745,24940,1602039916,90.934366
6,2001:468:c00:10::2,2a01:4f8:de::54,10886,24940,1602039952,87.59613
6,2400:8800:5f07:3::2,2a01:4f8:de::54,3491,24940,1602039937,87.682072
6,2001:550:102:ff::c0a,2a01:4f8:de::54,16409,24940,1602039937,90.043191
6,2620:0:2830:203::157,2a01:4f8:de::54,16876,24940,1602040189,89.534528
6,2001:500:110::221,2a01:4f8:de::54,10745,24940,1602040150,90.779534
6,2001:468:c00:10::2,2a01:4f8:de::54,10886,24940,1602040193,87.350417
6,2400:8800:5f07:3::2,2a01:4f8:de::54,3491,24940,1602040184,87.470314
6,2001:550:102:ff::c0a,2a01:4f8:de::54,16409,24940,1602040173,89.812977
6,2620:0:2830:203::157,2a01:4f8:de::54,16876,24940,1602040438,89.703106
6,2001:500:110::221,2a01:4f8:de::54,10745,24940,1602040395,90.835568
6,2001:468:c00:10::2,2a01:4f8:de::54,10886,24940,1602040435,87.305551
6,2400:8800:5f07:3::2,2a01:4f8:de::54,3491,24940,1602040419,87.50157
6,2001:550:102:ff::c0a,2a01:4f8:de::54,16409,24940,1602040418,89.789139
6,2620:0:2830:203::157,2a01:4f8:de::54,16876,24940,1602040673,89.708286
6,2001:500:110::221,2a01:4f8:de::54,10745,24940,1602040637,90.868437
6,2001:468:c00:10::2,2a01:4f8:de::54,10886,24940,1602040673,87.365161
6,2400:8800:5f07:3::2,2a01:4f8:de::54,3491,24940,1602040651,87.461794
6,2001:550:102:ff::c0a,2a01:4f8:de::54,16409,24940,1602040651,89.801908
6,2620:0:2830:203::157,2a01:4f8:de::54,16876,24940,1602040919,89.75515
6,2001:500:110::221,2a01:4f8:de::54,10745,24940,1602040866,90.913545
6,2001:468:c00:10::2,2a01:4f8:de::54,10886,24940,1602040919,87.339029
6,2400:8800:5f07:3::2,2a01:4f8:de::54,3491,24940,1602040895,87.522614
6,2001:550:102:ff::c0a,2a01:4f8:de::54,16409,24940,1602040895,90.006971
6,2620:0:2830:203::157,2a01:4f8:de::54,16876,24940,1602041157,89.645302
6,2001:500:110::221,2a01:4f8:de::54,10745,24940,1602041110,90.850753
6,2001:468:c00:10::2,2a01:4f8:de::54,10886,24940,1602041148,87.43214
6,2400:8800:5f07:3::2,2a01:4f8:de::54,3491,24940,1602041144,87.544926
6,2001:550:102:ff::c0a,2a01:4f8:de::54,16409,24940,1602041134,89.8996
6,2620:0:2830:203::157,2a01:4f8:de::54,16876,24940,1602041389,90.103686
6,2001:500:110::221,2a01:4f8:de::54,10745,24940,1602041351,90.959274
6,2001:468:c00:10::2,2a01:4f8:de::54,10886,24940,1602041398,87.402031
6,2400:8800:5f07:3::2,2a01:4f8:de::54,3491,24940,1602041375,87.529152
6,2001:550:102:ff::c0a,2a01:4f8:de::54,16409,24940,1602041373,89.905126
6,2620:0:2830:203::157,2a01:4f8:de::54,16876,24940,1602041627,89.79436
6,2001:500:110::221,2a01:4f8:de::54,10745,24940,1602041596,90.831883
6,2001:468:c00:10::2,2a01:4f8:de::54,10886,24940,1602041631,87.400226
6,2400:8800:5f07:3::2,2a01:4f8:de::54,3491,24940,1602041620,87.63607
6,2001:550:102:ff::c0a,2a01:4f8:de::54,16409,24940,1602041613,89.888537
6,2620:0:2830:203::157,2a01:4f8:de::54,16876,24940,1602041868,89.715671
6,2001:500:110::221,2a01:4f8:de::54,10745,24940,1602041834,90.871807
6,2001:468:c00:10::2,2a01:4f8:de::54,10886,24940,1602041867,87.362812
6,2400:8800:5f07:3::2,2a01:4f8:de::54,3491,24940,1602041863,87.497062
6,2001:550:102:ff::c0a,2a01:4f8:de::54,16409,24940,1602041856,89.891077
6,2001:500:110::221,2a01:4f8:de::54,10745,24940,1602042068,90.830788
6,2001:468:c00:10::2,2a01:4f8:de::54,10886,24940,1602042118,87.379609
6,2400:8800:5f07:3::2,2a01:4f8:de::54,3491,24940,1602042098,87.598096
